title,x,y,cluster
Clicking an element on St.maps,17.496222,-55.871243,0
Aws address does not connect,-15.7375765,47.10255,1
Trigger button or checkbox,73.67245,35.944107,0
How do you preview a chart?,4.885421,-70.09767,3
Interactive matplotlib?,-8.851093,-67.00968,3
Reset multiselect to default values using a checkbox,92.032585,-10.005663,7
Ability to integrate javascript?,6.484663,-12.059411,4
"Unable to install library ( Windows 10, PyCharm , Anaconda )",-92.40831,-0.7231961,1
How to access the URL and the hash fragments from within the streamlit app?,-38.81565,-8.273362,9
"""All"" / ""Non"" For Select Widget",80.405464,-11.519217,7
Altair circle example do not work,1.8480018,-92.66379,3
Multiselect widget is a little weird,81.99813,-14.044894,7
Register click events (on images),20.841269,-21.786854,0
Windows2012无法启动streamlit hello,-62.02298,-17.606695,9
What is Streamlit for Teams?,-53.277023,-48.524643,9
Not able to install streamlit,-82.29835,-6.1945963,9
"The page cannot support the display of 120,000 records",-27.52827,-51.62149,1
How to persist picture in streamlit page,-30.222895,-46.54854,9
Time Based Cache,4.970187,81.70033,2
Streamlit for Teams - Dependencies,-53.435875,-48.658627,9
A line_chart question,11.7646265,-82.48522,3
Localizing naive datetimes without asking--feature or bug?,24.649601,-84.20813,4
Can I define an empty group?,24.01889,3.8809998,4
Streamlit loading column data takes too much time,-58.989803,-34.86232,9
Stremlit's dynamically named css classes,30.249784,-16.232824,4
Display for the slider value,80.36765,-31.448427,4
Creating a box on Streamlit that allows a user to enter a username and press a button and go,-15.839419,-20.518358,9
Is there any method to add placeholder in sidebar widget,57.467823,42.904533,4
Trouble combining button and session state,39.505516,66.28379,0
Work with Anaconda environment?,-93.088,-1.5688062,1
Spawning Process(es) Within a Streamlit Script Can Lead to a Corrupted User Session if a Script Run is Interrupted/Rerun,-45.77404,-12.229778,9
Is there a good way to code review EDA (exploratory data analysis)?,0.32734025,16.539196,4
Cached loading of Tensorflow/Keras models,-8.814258,83.43782,2
Deck_gl_chart with proportional color symbols and tool tip,5.7122083,-59.12692,3
How to disable the file within the Sidebox widget not getting processed by default?,54.54675,45.88179,6
How to plot 3D voxels?,-5.9684973,-65.005356,3
"App refreshes everytime, when Value of multiselect is queried from db",84.408104,-12.697636,7
Tooltip and labels in pydeck_chart,-28.68726,-86.346,3
Streamlit ignore Code,-52.97467,-25.883255,9
Getting this error when attempting to explore datasets,-32.58809,32.341133,1
Interactive hierarchical clustering,7.9475155,-39.275627,4
How to display hyperlinked text in st.table or st.DataFrame?,32.229996,-46.54216,8
Remove string associated with text_input,54.66968,24.608656,5
Error trying to call streamlit hello,-63.645714,-10.827917,9
Streamlit unable to gracefully recover,-56.059204,-16.955679,9
Streamlit run in a different port and endpoint,-76.54567,6.6783266,9
Is it possible to play a M3U playlist?,-32.383255,5.150299,4
Get playback position from video?,-36.631927,9.562966,4
How to maintain images and text even if change some widget on sidebar,50.81583,-5.4508357,4
Is there a *pretty* way to stop/quit script until parameters have been set?,22.912928,50.28904,2
St.map and digital elevation models (DEM),15.370824,-59.370445,4
How to accept masked input,49.384758,26.135742,5
Disallow certain selection combinations in st.multiselect?,89.814644,-15.979516,7
Can`t handle correctly with buttons,36.800198,35.792534,0
"Environmental Data Discovery Tool, continued",9.838544,-37.426033,4
St.deck_gl_chart parameters,5.486761,-58.541637,3
How to use Streamlit in Docker,-85.092575,8.467888,9
Different text sizes for labels of widgets,48.26042,-14.651309,4
How to edit width on a graphviz chart,-5.043891,-77.57378,3
Is there a hack to give sympy support?,-51.729504,-60.91559,1
Possible to run streamlit in iPython or similar?,-77.824745,-30.566034,9
Streamlit and cached_property,-44.54305,-2.929754,9
Slow Data Display,2.6764796,30.834072,3
"Implementation of ""end_code_block"" / using streamlit for notebook",-55.62034,-29.146845,9
"Alway ""please wait..."" shown on page",-2.296731,36.450367,4
Selectbox max options shown,84.70681,-0.32835126,7
Streamlit under Caddy proxy,-66.89822,-23.251074,9
Problem uploading personal model,-48.95753,54.37063,6
Custom widgets development,63.760136,41.459164,4
How to stop streamlit when it detectan error?,-49.767906,-18.017166,9
Working DB persistence into the workflow,-11.619675,44.623714,2
"Microphone input, audio output",-33.151497,13.36876,5
How to add a function to a button?,33.844402,38.910393,0
Altair ticks default behaviour not observed by streamlit,-30.272514,-60.430653,9
DLL Load Failed - Pandas Profiling,3.9747388,-53.06853,1
"Avoid rerunning for intermediate values for number_input, slider etc",67.46731,7.152034,5
Code Order Shouldn't Matter,11.801628,34.434917,4
Update sidebar,46.77283,-2.870757,4
Multiclass format is not supported - PyOD,-31.62342,22.805698,1
Grid Layout,45.679173,-26.571615,4
Can't read an image uploaded with st.file_uploader(),-40.724728,76.81984,6
Display Website,14.000153,-3.541518,4
PNG --> Bytes IO --> numpy conversion using file_uploader?,-36.6175,17.735554,6
Include SVG image as part of markdown,9.30477,-26.419518,4
Config in Windows Conda Environment,-94.64624,-3.3295815,1
Iterate over pages,17.3775,22.80165,4
Anomaly Detection Algorigthms,-4.9493513,-17.297567,4
Error when I try and cache Keras,-6.9316535,82.26354,1
Maintaining state,34.40882,63.692142,2
Streamlit and standard python script,-75.01843,-28.175795,9
Using imported functions inside cached functions,1.103675,75.79671,2
Early return in streamlit script,-58.311726,-29.018232,9
Can you monetize streamlit apps?,-42.83618,-34.13395,9
Managing /tmp files when there are multiple users using the app at the same time,-21.215227,78.597786,2
On button click removing elements or replacing it with updated ones,39.782814,26.136908,0
St.cache with sqlalchemy,1.9501092,90.841995,2
Don't run code unless variables are all set,20.377876,55.153366,2
Links to same document in md document,13.332777,14.84066,4
TypeError: Object doesn't support property or method 'forEach',-45.058933,33.244614,1
Display precision st.table,61.372513,-0.12375898,5
Plot timestamp in x-axis,12.452021,-87.3109,3
Altair plot height,0.61807483,-90.35647,3
"Running Streamlit inside my own executable with the ""click"" module",-63.784588,-31.037962,9
Cache with dictionnary and custom object,0.60402083,79.2308,2
Multiselect from 250k options,88.584694,-15.698606,7
Plot a dataframe with values sorted,26.99538,-58.559643,8
Graphviz plot,-3.7415252,-76.793976,3
St.number_input formatter displaying blank input box,61.362328,5.107675,5
Selectbox default to none,87.04992,7.070394,7
Component to get and set client url,25.286938,37.405704,4
Text_input to the bottom of my chatbot,38.16735,11.866731,5
Streamlit issue when calling streamlit,-57.584972,-20.012468,9
How to disable one type of buttons(inc/decr) at st.number_input?,64.28566,7.3601036,5
How to print lime output on python web application using streamlit?,-75.793365,-27.612537,9
Display LIME TextExplainer with Streamlit,-20.05621,-44.966316,9
Display SVG,9.092546,-26.625416,4
Caching without hashing the code,2.4147918,81.38913,2
Improving Data Load Performance,2.0072758,31.737078,2
Is is available to plot real-time data?,-7.1922064,-61.834316,3
"Date_Input cannot set before January, 2000",29.485634,-83.80641,5
Strange slider behaviour,76.69324,-33.30903,4
How to set new style css in streamlit,-21.106213,-33.9198,9
"How to create an ephemeral ""Failure"" message?",-16.49395,32.421146,1
Fatal error in launcher: Unable to create process,-19.86433,53.905888,1
Appending to scatter chart sub-plots,-3.7587228,-67.69599,3
Proper way to do model serving on Streamlit?,-91.033516,-23.647741,9
Streamlit installation on Windows Help,-82.62448,-7.4263268,9
“Always Run” Setting,14.24228,52.163425,2
An equivalent to ipywidget's interact_manual()?,58.247387,41.38792,4
@st.cache problems,-2.9989676,83.61627,2
Responsive / Adaptive Widths & Sizes,39.277817,-16.266455,4
Is it possible to specify what URL the app will run in?,4.0449953,41.41258,4
Best way to let users select options?,82.91328,11.734886,7
Changing some component without rebuilding the rest of the app,31.7674,21.914707,4
How to use tracer?,-16.707129,38.375614,4
Sort the bar chart in descending order,5.362597,-82.96491,3
Dataframe Size,32.597225,-68.88111,8
Embedding PDFs,-16.154184,-2.6034193,4
Is there a way to auto refresh the chart?,7.2944303,-71.792465,3
Error when using st.text_input(),53.9874,21.375982,5
Font Size Caching in Plotly Charts?,-10.18217,-78.77184,3
A valid API access token is required to use Mapbox data,-14.984492,-11.815377,1
How to use Streamlit on windows server,-51.041683,-34.856148,9
Updated automatically every certain time,10.221836,44.467606,2
How to animate a line chart,13.125701,-78.76606,3
"Does st.write() support Latex within Markdown, like jupyter notebook?",19.754286,-3.428699,5
How do I link a Progress Bar to a Chart?,3.9328156,-77.2558,3
Bar Chart cuts off bars,4.93391,-80.504295,3
Access through mobile phone especially android?,-9.406928,17.927605,4
Streamlit.number_input(),-10.794989,-22.776783,9
Changing Focus of the Image,31.87909,5.1518097,4
St.cache don't cache images,-3.9228694,84.1887,2
Error of running demo,-26.189709,24.720663,1
Can I wrap st.info or other elements inside custom HTML?,30.859856,-5.3495865,4
ArcLayer hover/tooltip text,25.827188,-21.20861,4
How to sanitize user input for markdown?,19.628817,-12.386327,5
Is there a way to specify column width for dataframe/table,46.124622,-63.10451,8
Check if running in a streamlit session,-49.83736,-19.647026,9
RandonForestClassifier object is not callable,-45.585438,43.174595,1
Streamlit on Windows and Anaconda: command not recognized,-91.78919,-2.3560822,9
St.write in 3D,19.551275,-1.2994459,5
How does Streamlit compare to Voila?,-44.884815,-44.133728,9
Delete placeholder,48.000957,18.281736,5
Dataframes,33.558212,-64.08898,8
Increase width of items,41.326546,-13.314352,4
Jupyter notebook and streamlit,-79.74849,-33.532177,9
Expose executables from path to streamlit/scope?,-64.02622,-31.349222,9
Not keeping the graphs,-1.4604489,-76.64315,3
Change the Background color and text,35.68705,-27.830393,4
How do i cache multiple file reads from s3?,-26.111965,85.91454,2
Help with getColor and related,34.582195,-30.518372,4
St.line_chart,10.747698,-82.155716,3
Treemap (D3-plus),0.11434755,-56.884876,3
Restore() missing 1 argument,-18.998596,38.35973,1
How to tell which variables are being recomputed,12.083687,50.225834,2
UnicodeDecodeError,-44.807552,59.11664,1
How to load tfhub module,-66.04006,36.435013,1
alt.Chart height is being removed,-0.9099733,-88.499306,3
How to change <HEAD> tag?,9.679862,2.6228065,4
Something not working with Altair chart height past v0.47.4?,0.62201214,-90.06611,3
Can't cache object,-4.7510023,80.458176,2
"PyCharm, Windows 10 & Streamlit",-82.95111,-28.511192,9
Refresh screen?,14.582287,42.46605,2
Set default height and width for st.write for magic?,20.683987,-1.2158622,4
Is there a way to convert the page that is viewed to a pdf,-17.036171,-0.55169654,4
How to add a text box,50.391685,11.535518,5
Machine Learning Model security aspect for streamlit,-47.2218,-31.741545,9
How to drop into a repl for debugging?,-10.461415,34.59791,1
Streamlit and r-strings (raw strings)?,-61.629616,-40.075577,9
Audio.py example with TypeError,-33.293793,16.85295,1
Feature request: Provide start position for playback in the audio player,-36.133087,9.515167,4
Cache results when editing python?,2.2786705,88.51974,2
Table onclick events,59.694286,-7.446367,0
File selector UI?,-32.784546,65.21365,6
How to pass 5 user imputs to a model in phyton?,4.444853,51.372494,5
Clustering or classifying data into groups,7.8896265,-39.08421,4
Current audio time,-28.179117,10.13857,4
SyntaxError: invalid syntax,-38.07032,31.87609,1
Updating deck-gl viewport,4.6789837,-57.559193,4
A few beginner questions,-25.97475,21.349361,4
Memoize/cache partial function,2.1481237,75.89676,2
Ctr+enter not working?,51.358776,30.470203,5
How can you (py-)test your code?,-16.085823,24.24855,1
Scalabilty of streamlit for pandas,3.4138966,-49.199574,9
Streamlit App deployed as Azure WebApp for containers becomes unresponsive over time,-51.990757,-10.599035,9
Different selectbox are linked,84.98706,0.5791238,7
Running streamlit in a Jupyter cell?,-79.634796,-34.702774,9
Error when using a single default value in multiselect,93.58145,-11.841856,7
How can I set up the network from intranet and grant access to access from outside the intranet?,-9.407839,48.66928,4
'gbk' codec can't decode byte in position,-43.783215,58.58892,1
Use Django Models along with streamlit,-89.93299,-24.184881,9
