id,title,slug,has_accepted_answer
6032,Pre-Trained Custom Pytorch model not loading for use,pre-trained-custom-pytorch-model-not-loading-for-use,False
6025,Run some clean up code before the script is restarted?,run-some-clean-up-code-before-the-script-is-restarted,False
2282,"Cant run streamlit, toml/decoder error",cant-run-streamlit-toml-decoder-error,False
5938,Printing column in dataframe to list in streamlit,printing-column-in-dataframe-to-list-in-streamlit,True
6001,Can you vary the step size or display a customized scale in slider function?,can-you-vary-the-step-size-or-display-a-customized-scale-in-slider-function,False
5840,Sidebar on mobile phone collapses before input,sidebar-on-mobile-phone-collapses-before-input,False
3008,Can you draw with Streamlit?,can-you-draw-with-streamlit,True
5941,HealthCare Applications examples,healthcare-applications-examples,False
5833,How to save to DB after a button click,how-to-save-to-db-after-a-button-click,False
5964,Can we add animations made in Blunder in Streamlit app?,can-we-add-animations-made-in-blunder-in-streamlit-app,False
5958,Global variables don't get affected in Streamlit blocks,global-variables-dont-get-affected-in-streamlit-blocks,False
5946,Filtering columns by header name,filtering-columns-by-header-name,False
5921,Export file via email on Streamlit,export-file-via-email-on-streamlit,False
1367,Anyone figure out how to cache cv2.VideoCaptures?,anyone-figure-out-how-to-cache-cv2-videocaptures,False
5847,Streamlit map displays additional unwanted data,streamlit-map-displays-additional-unwanted-data,True
5488,How to add a navigation button to this app,how-to-add-a-navigation-button-to-this-app,True
5806,St.write or st.success not working on Button click,st-write-or-st-success-not-working-on-button-click,False
5880,Problem after file upload,problem-after-file-upload,False
5874,Adjust dataframe column width,adjust-dataframe-column-width,False
5862,Capture 'ENTER' key press event in text_input,capture-enter-key-press-event-in-text-input,True
5829,Remote access problem,remote-access-problem,True
5837,Limit number of refreshes,limit-number-of-refreshes,False
5835,Rendering a URL of Google Calendar,rendering-a-url-of-google-calendar,False
2897,How to pass local video to st.file_uploader(),how-to-pass-local-video-to-st-file-uploader,False
5811,Altair themes break charts heights,altair-themes-break-charts-heights,False
5812,Make it more explicit for end users what steps are available in a slider,make-it-more-explicit-for-end-users-what-steps-are-available-in-a-slider,False
5788,Navigate to other element,navigate-to-other-element,False
5782,Outputting an HTML file and creating a download link?,outputting-an-html-file-and-creating-a-download-link,False
1129,Adding more options to st.map,adding-more-options-to-st-map,False
5760,Maintaining Visual State for Sequential Steps (Multiple Button Clicks),maintaining-visual-state-for-sequential-steps-multiple-button-clicks,False
2018,Supress new browser window once app is started execution,supress-new-browser-window-once-app-is-started-execution,False
5768,St.multiselect() messes up sorted dataframe selection,st-multiselect-messes-up-sorted-dataframe-selection,False
5173,How to position a table in the center,how-to-position-a-table-in-the-center,False
5754,Connection failed with status 0,connection-failed-with-status-0,False
5739,Adding a global config location,adding-a-global-config-location,False
5745,Import streamlit as st at atom,import-streamlit-as-st-at-atom,False
5718,Selectbox Options with Long Text are now Overlapping (v0.67.0),selectbox-options-with-long-text-are-now-overlapping-v0-67-0,True
5684,St.file_uploader() Client-sde?,st-file-uploader-client-sde,False
5702,How to show/hide html elements in streamlit?,how-to-show-hide-html-elements-in-streamlit,False
5639,Click events in streamlit,click-events-in-streamlit,False
1543,Stop or Cancel button,stop-or-cancel-button,False
5629,Plot using line_chart,plot-using-line-chart,False
1490,Error Running Streamlit,error-running-streamlit,False
5673,InternalHashError: how to make Streamlit able to hash unsupported objects?,internalhasherror-how-to-make-streamlit-able-to-hash-unsupported-objects,False
908,Dynamic Confusion Matrix,dynamic-confusion-matrix,False
5147,KeyError: <class 'numpy.float64'>,keyerror-class-numpy-float64,True
5612,Accesing user id,accesing-user-id,False
5646,Streamlit projects with json data from github [ issue loading data ],streamlit-projects-with-json-data-from-github-issue-loading-data,True
5609,Display data,display-data,False
5624,Add file picker dropdown to sidebar?,add-file-picker-dropdown-to-sidebar,False
5610,PyTorch App is re-running every time despite having cached the function,pytorch-app-is-re-running-every-time-despite-having-cached-the-function,False
5586,While loop workaround,while-loop-workaround,True
5515,How to have results from several buttons show at the same time,how-to-have-results-from-several-buttons-show-at-the-same-time,True
2232,Cufflinks in Streamlit,cufflinks-in-streamlit,True
5601,Experimental set_query_params and get_query_params issue,experimental-set-query-params-and-get-query-params-issue,True
5436,Streamlit sidebar in mobile view,streamlit-sidebar-in-mobile-view,False
5552,Streamlit Retraining the deep learning model with every update to parameters,streamlit-retraining-the-deep-learning-model-with-every-update-to-parameters,False
5542,TypeError: ‘<’ not supported between instances of ‘str’ and 'Timestamp’,typeerror-not-supported-between-instances-of-str-and-timestamp,True
5596,No Post Back,no-post-back,False
5583,Trigger R Script from Streamlit UI code,trigger-r-script-from-streamlit-ui-code,True
5223,Dynamic options update for dropdown,dynamic-options-update-for-dropdown,True
5077,Loop while streamlit check box is true (checked),loop-while-streamlit-check-box-is-true-checked,True
5575,Multiple buttons clicking behaviours,multiple-buttons-clicking-behaviours,False
5541,Cannot render any Tree charts from PyEcharts in Streamlit,cannot-render-any-tree-charts-from-pyecharts-in-streamlit,True
5478,Eplot from PyEcharts doesn't seem to work in Streamlit - Is it the case?,eplot-from-pyecharts-doesnt-seem-to-work-in-streamlit-is-it-the-case,True
5529,How to install Streamlit on 32 bit pc,how-to-install-streamlit-on-32-bit-pc,True
2980,How to display rdkit molecules within the dataframe,how-to-display-rdkit-molecules-within-the-dataframe,False
5516,Save data in arquive json,save-data-in-arquive-json,True
5509,Select only checkbox,select-only-checkbox,True
5503,Update the database via Streamlit app,update-the-database-via-streamlit-app,False
5521,Selecting two or more multiselect to sort it out,selecting-two-or-more-multiselect-to-sort-it-out,False
1764,How to save all widget state?,how-to-save-all-widget-state,False
5468,How to feed data in real time to Streamlit and simulate it graphically?,how-to-feed-data-in-real-time-to-streamlit-and-simulate-it-graphically,False
5423,2nd sidebar on right side?,2nd-sidebar-on-right-side,False
5498,Displaying Table on While loops creates duplicates,displaying-table-on-while-loops-creates-duplicates,False
5475,Taking a list as input from a user,taking-a-list-as-input-from-a-user,False
5458,How can I create a app to explore the images in a folder?,how-can-i-create-a-app-to-explore-the-images-in-a-folder,True
5441,Display MongoDB collection data based on selected collection from SelectBox!,display-mongodb-collection-data-based-on-selected-collection-from-selectbox,True
5459,Reload checkbox value on every re-run (not reload) from streamlit,reload-checkbox-value-on-every-re-run-not-reload-from-streamlit,False
5396,St.dataframe can only handle 50mb,st-dataframe-can-only-handle-50mb,False
5378,How to stop script execution without streamlit showing a traceback,how-to-stop-script-execution-without-streamlit-showing-a-traceback,True
5431,Page refreshes and raises script_runner.StopException,page-refreshes-and-raises-script-runner-stopexception,False
5362,Date picker values can be slow to update - Is that expected?,date-picker-values-can-be-slow-to-update-is-that-expected,True
5361,Streamlit app disconnects and stops before displaying data,streamlit-app-disconnects-and-stops-before-displaying-data,True
5383,Pandas Dataframe update cell value in SessionState,pandas-dataframe-update-cell-value-in-sessionstate,False
5421,Installing in python2.7 results in streamlit --version==0.55,installing-in-python2-7-results-in-streamlit-version-0-55,False
5404,CORS problem with components.html() and components.iframe(),cors-problem-with-components-html-and-components-iframe,False
5329,Is it possible to embed Streamlit charts to a third party app?,is-it-possible-to-embed-streamlit-charts-to-a-third-party-app,False
5399,Stremlit: based on the browser where stremlit is running and getting user computer name/ ID,stremlit-based-on-the-browser-where-stremlit-is-running-and-getting-user-computer-name-id,True
5363,St.video not working for own video files (H264),st-video-not-working-for-own-video-files-h264,True
5360,How do I plot a graph using dates? / convert a date to build a graph?,how-do-i-plot-a-graph-using-dates-convert-a-date-to-build-a-graph,False
5287,Checking file type after uploading to st.file_uploader(),checking-file-type-after-uploading-to-st-file-uploader,False
5331,Did anyone in the community tried using Vaex with Streamlit,did-anyone-in-the-community-tried-using-vaex-with-streamlit,True
5330,Is there a way to open an interactive text editor in streamlit or using streamlit components?,is-there-a-way-to-open-an-interactive-text-editor-in-streamlit-or-using-streamlit-components,False
5321,[MacOs] Problem installing streamlit in Pycharm,macos-problem-installing-streamlit-in-pycharm,True
4184,Amend Streamlit's default colourway like on the spacy-streamlit App?,amend-streamlits-default-colourway-like-on-the-spacy-streamlit-app,True
4953,St.pydeck_chart missing Terrain_layer issue,st-pydeck-chart-missing-terrain-layer-issue,True
5303,How to get value from html?,how-to-get-value-from-html,True
5281,Filter dataframe by selected features,filter-dataframe-by-selected-features,False
5315,Force streamlit to use all the cpus available,force-streamlit-to-use-all-the-cpus-available,False
5314,Include sphinx-generated docs into streamlit app?,include-sphinx-generated-docs-into-streamlit-app,False
5300,St.dataframe over 50M,st-dataframe-over-50m,False
5295,Where can i find the source code of the hello app please?,where-can-i-find-the-source-code-of-the-hello-app-please,True
5232,Issues with pyodbc cursor with multiple users,issues-with-pyodbc-cursor-with-multiple-users,False
5255,Date/ Period Graph,date-period-graph,False
4429,Is it possible to add more than one views/url with streamlit?,is-it-possible-to-add-more-than-one-views-url-with-streamlit,False
5213,Weird display behavior when loading data (not particularly large),weird-display-behavior-when-loading-data-not-particularly-large,False
